2237-9991;REVISTA OPARA - CIÊNCIAS CONTEMPORÂNEAS APLICADAS;B3
2178-1176;REVISTA OPINIÃO FILOSÓFICA;B3
2318-1702;REVISTA PAGMAR;B3
2446-4791;REVISTA PAGMAR;B3
2007-4700;REVISTA PENAL MÉXICO (IMPRESSO);B3
1853-4554;REVISTA PENSAMIENTO PENAL;B3
2236-0603;REVISTA PERCURSO ACADÊMICO;B3
2358-0844;REVISTA PERIÓDICUS;B3
1727-9933;REVISTA PERUANA DE BIOLOGÍA (EN LÍNEA);B3
1561-0837;REVISTA PERUANA DE BIOLOGÍA (IMPRESA);B3
1726-4642;REVISTA PERUANA DE MEDICINA EXPERIMENTAL Y SALUD PUBLICA;B3
1726-4634;REVISTA PERUANA DE MEDICINA EXPERIMENTAL Y SALUD PÚBLICA;B3
1809-0257;REVISTA PESQUISA QUALITATIVA;B3
2525-8222;REVISTA PESQUISA QUALITATIVA;B3
2448-1947;REVISTA PHOTO & DOCUMENTO;B3
2447-7354;REVISTA PIAUIENSE DE HISTÓRIA SOCIAL E DO TRABALHO;B3
2594-4398;REVISTA POLIEDRO;B3
2525-4200;REVISTA PORTAL: SAÚDE E SOCIEDADE (ONLINE);B3
1645-0523;REVISTA PORTUGUESA DE CIÊNCIAS DO DESPORTO;B3
2183-4938;REVISTA PORTUGUESA DE INVESTIGAÇÃO COMPORTAMENTAL E SO;B3
2446-7901;REVISTA PREVENÇÃO DE INFECÇÃO E SAÚDE;B3
2526-2106;REVISTA PRIMORDIUM;B3
1519-0919;REVISTA PROFISSÃO DOCENTE;B3
1809-3264;REVISTA QUERUBIM;B3
2317-2169;REVISTA RASCUNHO;B3
2177-3424;REVISTA RASCUNHOS CULTURAIS;B3
2358-8276;REVISTA RELICÁRIO;B3
2527-1814;REVISTA RESTAURO;B3
2594-4916;REVISTA RE-UNIR;B3
0210-5020;REVISTA ROL. DE ENFERMERÍA;B3
0718-4182;REVISTA RUMBOS TS;B3
1984-3968;REVISTA SANTA CATARINA EM HISTÓRIA;B3
1982-2308;REVISTA SÃO LUIS ORIONE;B3
2446-5062;REVISTA SÃO LUIS ORIONE;B3
2316-2864;REVISTA SAÚDE E DESENVOLVIMENTO;B3
2525-4553;REVISTA SCIENTIA: CIÊNCIA, INFORMAÇÃO, HABILIDADE E CONHECI;B3
2318-9584;REVISTA SCIENTIATEC;B3
2238-359X;REVISTA SEM ASPAS;B3
2359-3105;REVISTA SENTIDOS DA CULTURA;B3
2527-1849;REVISTA SERVIÇO SOCIAL EM PERSPECTIVA;B3
2359-3121;REVISTA SÍSIFO;B3
2594-7036;REVISTA SÍTIO NOVO;B3
1809-3957;REVISTA SODEBRAS;B3
2316-2457;REVISTA SUL-AMERICANA DE ENGENHARIA ESTRUTURAL (ONLINE);B3
2594-6285;REVISTA SYNTHESIS LETRAS EDUCAÇÃO E HUMANIDADES (ONLINE);B3
2318-0730;REVISTA TECNOLOGIA;B3
0101-8191;REVISTA TECNOLOGIA (UNIFOR);B3
2526-6004;REVISTA TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO: TEORIA;B3
1517-8048;REVISTA TECNOLÓGICA (UEM);B3
2176-7025;REVISTA TEMPO NO MUNDO;B3
2177-6644;REVISTA TEMPO, ESPAÇO E LINGUAGEM;B3
2318-8448;REVISTA TEORIA E EVIDÊNCIA ECONÔMICA (ONLINE);B3
2358-727X;REVISTA TERCEIRA MARGEM;B3
2238-7641;REVISTA TERCEIRA MARGEM AMAZÔNIA;B3
2525-4812;REVISTA TERCEIRA MARGEM AMAZÔNIA;B3
2317-5419;REVISTA TERRITORIUM TERRAM;B3
2447-8679;REVISTA THÉSIS;B3
2250-4524;REVISTA TOMA UNO;B3
2448-2978;REVISTA TOPUS;B3
2175-8255;REVISTA TRANSFORMAR;B3
2318-0277;REVISTA TRANSGRESSÕES;B3
2182-1453;REVISTA TURISMO & DESENVOLVIMENTO (EDIÇÃO ELETRÔNICA);B3
1645-9261;REVISTA TURISMO & DESENVOLVIMENTO (ONLINE);B3
1519-4744;REVISTA TURISMO E DESENVOLVIMENTO;B3
2316-8072;REVISTA UNEMAT DE CONTABILIDADE;B3
1519-5694;REVISTA UNIANDRADE (IMPRESSO);B3
1677-8308;REVISTA UNIFAMMA;B3
2236-9074;REVISTA UNIÍTALO EM PESQUISA;B3
1677-0196;REVISTA VERNÁCULO;B3
2318-9665;REVISTA VIVER IFRS;B3
1645-6726;REVSTAT STATISTICAL JOURNAL;B3
0035-1563;REVUE DE MÉTALLURGIE (IMPRIMÉ);B3
0035-3965;REVUE ROUMAINE DE MATHÉMATIQUES PURES ET APPLIQUÉES;B3
2318-9746;RIBANCEIRA;B3
1980-7031;RIC@. REVISTA INTERDISCIPLINAR CIENTÍFICA APLICADA;B3
1676-9783;RIMAR;B3
1517-1639;RIO DO SUL;B3
2547-9423;RISING POWERS QUARTERLY;B3
2102-6424;RITA;B3
2317-0115;RMP - REVISTA DOS MESTRADOS PROFISSIONAIS;B3
0035-7995;ROMANCE NOTES;B3
2317-921X;RP 3 - REVISTA DE PESQUISAS EM POLÍTICAS PÚBLICAS;B3
1806-7727;RSBO. REVISTA SUL-BRASILEIRA DE ODONTOLOGIA;B3
1900-1495;RUPESTREWEB: ARTE RUPESTRE EN AMÉRICA LATINA;B3
1067-4136;RUSSIAN JOURNAL OF ECOLOGY;B3
0091-1062;S.A.M.P.E. JOURNAL;B3
1982-8373;SABER DIGITAL;B3
2178-7689;SABER HUMANO;B3
2237-6151;SACRILEGENS;B3
1851-8265;SALUD COLECTIVA;B3
0973-1121;SAMUDRA REPORT;B3
1676-8019;SANARE (SOBRAL);B3
0995-3914;SANTÉ PUBLIQUE;B3
1982-6907;SÃO PAULO JOURNAL OF MATHEMATICAL SCIENCES;B3
1984-0470;SAÚDE E SOCIEDADE (ONLINE);B3
1319-4534;SAUDI JOURNAL OF OPHTHALMOLOGY;B3
2394-336X;SCHOLEDGE INTERNATIONAL JOURNAL OF MULTIDISCIPLINARY & A;B3
0870-8185;SCIENTIA IURIDICA;B3
0582-2351;SCIENTIA PAEDAGOGICA EXPERIMENTALIS;B3
2317-9066;SCIENTIA VITAE;B3
1809-2802;SECRETARIADO EXECUTIVO EM REVISTA;B3
1743-4645;SECURITY JOURNAL (ONLINE);B3
1043-0679;SEMINARS IN THORACIC AND CARDIOVASCULAR SURGERY;B3
0914-4935;SENSORS AND MATERIALS;B3
1310-6600;SERDICA MATHEMATICAL JOURNAL;B3
1022-0364;SERIE ANTROPOLOGÍA;B3
1514-4186;SERIE CORRELACIÓN GEOLÓGICA;B3
1666-9479;SERIE CORRELACIÓN GEOLÓGICA (ONLINE);B3
2530-3090;SERVICIOS SOCIALES Y POLÍTICA SOCIAL;B3
0037-4237;SHORE AND BEACH;B3
1806-289X;SIBILA (COTIA);B3
1983-2753;SIDERURGIA BRASIL;B3
1809-9815;SINAIS SOCIAIS;B3
2316-4514;SINAPSE MÚLTIPLA;B3
1981-4534;SKÉPSIS (SALVADOR. ONLINE);B3
1984-0063;SLEEP SCIENCE;B3
1984-0659;SLEEP SCIENCE (IMPRESSO);B3
1806-6976;SMAD. REVISTA ELETRÔNICA SAÚDE MENTAL ÁLCOOL E DROGAS (E;B3
2526-4702;SOCIABILIDADES URBANAS: REVISTA DE ANTROPOLOGIA E SOCIOLO;B3
1984-4700;SOCIALISMO E LIBERDADE;B3
2531-0720;SOCIEDAD E INFANCIAS;B3
2250-5121;SOCIEDADES PRECAPITALISTAS;B3
1063-1119;SOCIETY & ANIMALS;B3
1980-9743;SOILS & ROCKS;B3
2367-198X;SOLAR RRL;B3
0038-0946;SOLAR SYSTEM RESEARCH;B3
1026-9185;SOUTH AFRICAN JOURNAL OF CHEMICAL ENGINEERING;B3
0038-2337;SOUTH AFRICAN JOURNAL OF OCCUPATIONAL THERAPY;B3
2310-3833;SOUTH AFRICAN JOURNAL OF OCCUPATIONAL THERAPY;B3
0887-6703;SPECTROSCOPY (SPRINGFIELD, OR.);B3
2010-3255;SPIN;B3
2058-6124;SPINAL CORD SERIES AND CASES;B3
2212-134X;SPINE DEFORMITY;B3
2194-1009;SPRINGER PROCEEDINGS IN MATHEMATICS;B3
2313-0792;STEM CELL INVESTIGATION;B3
0924-7025;STEM-, SPRAAK- EN TAALPATHOLOGIE;B3
2300-2875;STUDIA GEOHISTORICA;B3
1524-0657;STUDIES IN GENDER AND SEXUALITY;B3
0100-5405;SUMMA PHYTOPATHOLOGICA (IMPRESSO);B3
1984-5510;SURGICAL & COSMETIC DERMATOLOGY (IMPRESSO);B3
2470-637X;SUSTAINABILITY IN ENVIRONMENT;B3
1518-8779;SYNERGIES BRÉSIL;B3
2260-5983;SYNERGIES BRÉSIL;B3
1026-4469;TAIWAN JOURNAL OF FOREST SCIENCE;B3
2448-8992;TALINCREA;B3
2014-4768;TÁNDEM: DIDÁCTICA DE LA EDUCACIÓN FÍSICA;B3
2179-8168;TARAIRIÚ. REVISTA ELETRÔNICA DO LABORATÓRIO DE ARQUEOLOG;B3
0141-982X;TEACHING STATISTICS;B3
1984-3585;TECCOGS: REVISTA DIGITAL DE TECNOLOGIAS COGNITIVAS;B3
0885-9698;TECHNIQUES IN ORTHOPAEDICS (ROCKVILLE, MD.);B3
2526-2130;TECNIA - REVISTA DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO IFG;B3
1414-8498;TECNOLOGIA & CULTURA (CEFET/RJ);B3
1807-300X;TECNOLOGIA EM METALURGIA E MATERIAIS (SÃO PAULO. IMPRESS;B3
2176-1515;TECNOLOGIA EM METALURGIA, MATERIAIS E MINERAÇÃO (IMPRES;B3
0379-3982;TECNOLOGÍA EN MARCHA;B3
2178-6267;TECNOLOGIAS EM PROJEÇÃO;B3
1669-6301;TELONDEFONDO: REVISTA DE TEORIA Y CRITICA TEATRAL;B3
1668-8600;TEMA DE MUJERES;B3
2447-2131;TEMAS EM SAÚDE;B3
1519-0870;TEMAS EM SAÚDE (JOÃO PESSOA);B3
1413-2486;TEMÁTICAS (UNICAMP);B3
2317-7764;TEMIMINÓS REVISTA CIENTÍFICA;B3
2357-7274;TEMPO AMAZÔNICO;B3
1579-6582;TEMPO EXTERIOR;B3
1982-8829;TEMPUS ACTAS DE SAÚDE COLETIVA;B3
0104-0960;TEORIA E EVIDENCIA ECONOMICA (UPF);B3
2116-3480;TEORÍA Y CRÍTICA DE LA PSICOLOGÍA;B3
1413-0378;TERCEIRA MARGEM;B3
2499-2666;TERRITORIO ITALIA;B3
1852-4532;TESTIMONIOS, REVISTA DE LA ASOCIACIÓN DE HISTORIA ORAL DE L;B3
1413-9243;TEXTOS NEPO (UNICAMP);B3
1517-5928;TEXTOS SOBRE ENVELHECIMENTO (UERJ);B3
0212-5919;THALASSAS (SANTIAGO DE COMPOSTELA);B3
0002-9890;THE AMERICAN MATHEMATICAL MONTHLY;B3
1743-4971;THE CLINICAL TEACHER (PRINT);B3
2310-5704;THE EUROPEAN JOURNAL OF EDUCATION AND APPLIED PSYCHOLOG;B3
2412-2688;THE FIEP BULLETIN;B3
2327-1779;THE INTERNATIONAL JOURNAL OF ARTS THEORY AND HISTORY;B3
2325-1085;THE INTERNATIONAL JOURNAL OF ENVIRONMENTAL SUSTAINABILIT;B3
1125-0003;THE ITALIAN JOURNAL OF ZOOLOGY (MODENA);B3
1389-224X;THE JOURNAL OF AGRICULTURAL EDUCATION AND EXTENSION;B3
2051-3305;THE JOURNAL OF ENGINEERING;B3
0258-414X;THE JOURNAL OF FORENSIC ODONTO-STOMATOLOGY;B3
1349-8037;THE JOURNAL OF GENERAL AND APPLIED MICROBIOLOGY;B3
0271-0137;THE JOURNAL OF MIND AND BEHAVIOR;B3
2426-0266;THE JOURNAL OF PREVENTION OF ALZHEIMER'S DISEASE;B3
1088-1697;THE JOURNAL OF SOLID WASTE TECHNOLOGY AND MANAGEMENT;B3
1874-1495;THE OPEN CIVIL ENGINEERING JOURNAL;B3
2168-6408;THE OPEN JOURNAL OF OCCUPATIONAL THERAPY;B3
1874-303X;THE OPEN UROLOGY & NEPHROLOGY JOURNAL;B3
0031-921X;THE PHYSICS TEACHER;B3
2353-723X;THE POLISH JOURNAL OF AESTHETICS;B3
2305-8927;THE QUARTERLY OF LATIN AMERICAN ECONOMY AND TRADE;B3
0335-2927;THÉÂTRE/PUBLIC;B3
2379-9978;THIRD WORLD THEMATICS;B3
2526-3609;TO ELLINIKO VLEMMA - REVISTA DE ESTUDOS HELÊNICOS;B3
0883-5691;TOPICS IN CLINICAL NUTRITION;B3
1982-4319;TÓPOS (UNESP. PRESIDENTE PRUDENTE);B3
2183-0800;TOURISM AND HOSPITALITY INTERNATIONAL JOURNAL;B3
2526-1487;TRABALHO (EN)CENA;B3
2594-9063;TRAÇOS DE LINGUAGEM - REVISTA DE ESTUDOS LINGUÍSTICOS;B3
1808-6195;TRADUÇÃO EM REVISTA (ONLINE);B3
1886-5542;TRANSFER (BARCELONA);B3
2219-6803;TRANSLATIONAL CANCER RESEARCH;B3
2218-676X;TRANSLATIONAL CANCER RESEARCH (PRINT);B3
2415-1289;TRANSLATIONAL GASTROENTEROLOGY AND HEPATOLOGY;B3
2184-1519;TRANSLOCAL;B3
1925-2099;TRANSNATIONAL CORPORATIONS REVIEW;B3
2317-1073;TREM DE LETRAS;B3
2217-7965;TRIBOLOGY IN INDUSTRY;B3
2197-1927;TRIPLE HELIX;B3
1870-0462;TROPICAL AND SUBTROPICAL AGROECOSYSTEMS;B3
0127-5720;TROPICAL BIOMEDICINE;B3
1300-0098;TURKISH JOURNAL OF MATHEMATICS;B3
1066-2936;UNDERSEA & HYPERBARIC MEDICINE;B3
1415-7896;UNIPLAC (LAGES);B3
2317-1294;UNISANTA HUMANITAS;B3
2177-5303;UNISUL DE FATO E DE DIREITO;B3
2027-3444;UNIVERSITAS ODONTOLÓGICA;B3
1698-7950;UNIVERSITAS. REVISTA DE FILOSOFÍA, DERECHO Y POLÍTICA;B3
2179-832X;UNIVERSITAS: GESTÃO E TI;B3
1524-9549;UNIVERSITY OF PENNSYLVANIA. WORKING PAPERS IN LINGUISTICS (;B3
2179-1589;UNIVERSO;B3
2178-3411;UNOESC & CIÊNCIA - ACBS;B3
2178-3446;UNOESC & CIÊNCIA - ACSA;B3
2531-9906;UPLAND - JOYRNAL OF URBAN PLANNING, LANDSCAPE E ENVIRONM;B3
2413-8851;URBAN SCIENCE;B3
2214-4420;UROLOGY CASE REPORTS;B3
1708-5381;VASCULAR (HAMILTON);B3
2594-5491;VAZANTES - REVISTA DO PROGRAMA DE PÓS-GRADUAÇÃO EM ART;B3
2318-6062;VENTILANDO ACERVOS;B3
1679-1746;VEREDAS FAVIP;B3
0717-4675;VERITAS;B3
2306-7381;VETERINARY SCIENCES;B3
2317-269X;VIGILÂNCIA SANITÁRIA EM DEBATE: SOCIEDADE, CIÊNCIA & TECNOL;B3
0882-8245;VIRAL IMMUNOLOGY;B3
2214-6695;VIROLOGY REPORTS;B3
2248-485X;VISITAS AL PATIO (PRINT);B3
0303-9021;VLAAMS DIERENGENEESKUNDIG TIJDSCHRIFT;B3
0104-0073;VOX SCRIPTURAE;B3
2238-6424;VOZES DOS VALES;B3
1554-7531;WATER ENVIRONMENT RESEARCH (ONLINE);B3
0043-1656;WEATHER;B3
1743-3541;WIT TRANSACTIONS ON ECOLOGY AND THE ENVIRONMENT (ONLIN;B3
1834-6715;WORLD CUSTOMS JOURNAL (ONLINE);B3
0886-117X;WORLD HISTORY BULLETIN;B3
2150-5349;WORLD JOURNAL OF GASTROINTESTINAL PHARMACOLOGY AND TH;B3
2222-0682;WORLD JOURNAL OF METHODOLOGY (ONLINE);B3
2161-6795;WORLD JOURNAL OF NUCLEAR SCIENCE AND TECHNOLOGY;B3
1436-4980;WT WERKSTATTSTECHNIK ONLINE;B3
0354-0243;YUGOSLAV JOURNAL OF OPERATIONS RESEARCH;B3
1390-938X;YURA RELACIONES INTERNACIONALES;B3
0372-8854;ZEITSCHRIFT FUR GEOMORPHOLOGIE;B3
0939-5075;ZEITSCHRIFT FUR NATURFORSCHUNG. C, A JOURNAL OF BIOSCIENC;B3
1982-9108;ZONA DE IMPACTO;B3
2237-5953;(RE) PENSANDO DIREITO;B4
2525-6556;A (IN)AFASTABILIDADE DOS DIREITOS FUNDAMENTAIS NO ÂMBITO;B4
2237-0455;A COMUNICAÇÃO DIALÓGICA ENTRE UNIVERSIDADE E COMUNIDAD;B4
0011-7641;A DEFESA NACIONAL;B4
1676-0336;A TERCEIRA IDADE;B4
2241-1402;ACADEMIA (ONLINE);B4
2315-7739;ACADEMIA JOURNAL OF AGRICULTURAL RESEARCH;B4
2281-3993;ACADEMIC JOURNAL OF INTERDISCIPLINARY STUDIES;B4
2079-3456;ACADEMIC JOURNAL OF SURINAME;B4
1806-9495;ACADEMUS: REVISTA CIENTÍFICA DA SAÚDE;B4
2151-6561;ACADEMY OF MANAGEMENT ANNUAL MEETING PROCEEDINGS;B4
2358-6559;ACANTO EM REVISTA;B4
0329-9147;ACHERONTA (EN LÍNEA);B4
2471-2566;ACM TRANSACTIONS ON PRIVACY AND SECURITY;B4
2574-0962;ACS APPLIED ENERGY MATERIALS;B4
4283-4293;ACS APPLIED NANO MATERIALS;B4
2472-3452;ACS EARTH AND SPACE CHEMISTRY;B4
0120-2812;ACTA AGRONOMICA;B4
1234-950X;ACTA ANGIOLOGICA;B4
0001-5202;ACTA ARACHNOLOGICA;B4
1726-569X;ACTA BIOETHICA (EN LÍNEA);B4
0325-2957;ACTA BIOQUÍMICA CLÍNICA LATINOAMERICANA;B4
1984-0918;ACTA CIENTÍFICA (PATOS DE MINAS);B4
1519-9800;ACTA CIENTÍFICA. CIÊNCIAS HUMANAS;B4
2056-9890;ACTA CRYSTALLOGRAPHICA SECTION E, CRYSTALLOGRAPHIC COMM;B4
2406-6168;ACTA HORTICULTURAE;B4
0567-7572;ACTA HORTICULTURAE;B4
2316-4093;ACTA IGUAZU;B4
2594-7680;ACTA NEGÓCIOS;B4
0001-6365;ACTA ODONTOLÓGICA VENEZOLANA;B4
2027-7822;ACTA ONDONTOLÓGICA COLOMBIANA;B4
2173-5735;ACTA OTORRINOLARINGOLOGICA (ENGLISH EDITION);B4
0231-424X;ACTA PHYSIOLOGICA HUNGARICA (PRINT);B4
2469-6676;ACTA PSYCHOPATHOLOGICA;B4
1679-7361;ACTA SCIENTIARUM. HUMAN AND SOCIAL SCIENCES (IMPRESSO);B4
0065-1737;ACTA ZOOLÓGICA MEXICANA;B4
2519-7355;ACTUALIDAD BRICS- BOLETIN DE RELACIONES INTERNACIONALES;B4
0304-3584;ACTUALIDADES BIOLOGICAS;B4
1669-8975;ACTUALIZACIONES EN OSTEOLOGÍA (IMPRESA);B4
1983-442X;ACÚSTICA E VIBRAÇÕES;B4
2316-7548;ADMINISTRAÇÃO DE EMPRESAS EM REVISTA;B4
2500-5227;ADMINISTRACIÓN Y DESARROLLO (VERSÃO DIGITAL);B4
2177-5281;ADOLESCÊNCIA & SAÚDE;B4
1679-9941;ADOLESCÊNCIA & SAÚDE (UERJ);B4
0342-7633;ADULT EDUCATION AND DEVELOPMENT;B4
0974-6803;ADVANCES AND APPLICATIONS IN MATHEMATICAL SCIENCES;B4
2040-4700;ADVANCES IN ANIMAL BIOSCIENCES;B4
2424-9238;ADVANCES IN DATA SCIENCE AND ADAPTIVE ANALYSIS;B4
2161-6825;ADVANCES IN INTERNET OF THINGS (ONLINE);B4
2164-0408;ADVANCES IN PHYSICAL EDUCATION;B4
1993-3738;AFRICAN JOURNAL OF AGRICULTURAL AND RESOURCE ECONOMICS;B4
1554-3897;AFRICAN JOURNAL OF CRIMINOLOGY AND JUSTICE STUDIES;B4
1012-9405;AFRIKA MATEMATIKA;B4
1982-999X;ÁGORA FILOSÓFICA;B4
1679-5385;ÁGORA FILOSÓFICA (UNICAP. IMPRESSO);B4
1984-252X;AGRARIAN (DOURADOS. IMPRESSO);B4
1807-1570;AGRIANUAL (SÃO PAULO);B4
0002-161X;AGRICULTURAL RESEARCH (WASHINGTON);B4
1982-8470;AGRO@MBIENTE ON-LINE;B4
0100-4298;AGROANALYSIS (FGV);B4
1510-0839;AGROCIENCIA (MONTEVIDEO);B4
2525-877X;AGROPAMPA: REVISTA DE GESTÃO DO AGRONEGÓCIO;B4
1678-7471;ÁGUA VIVA (UNB);B4
1121-0095;AIDAINFORMAZIONI: REVISTA DI SCIENZE DELL¿INFORMAZIONE;B4
2372-0352;AIMS ENVIRONMENTAL SCIENCE;B4
0094-243X;AIP CONFERENCE PROCEEDINGS;B4
1517-5367;AKRÓPOLIS (UNIPAR);B4
1983-2087;ALETHÉIA (GOIÂNIA);B4
1726-3255;ALGEBRA AND DISCRETE MATHEMATICS;B4
1982-5617;ALMANAQUE ON-LINE;B4
1923-919X;ALTERSTICE - REVUE INTERNATIONALE DE LA RECHERCHE INTERCUL;B4
2318-4817;ALTUS CIÊNCIAS;B4
2595-8909;AMAZON BUSINESS RESEARCH;B4
2320-0936;AMERICAN JOURNAL OF ENGINEERING RESEARCH;B4
2320-0847;AMERICAN JOURNAL OF ENGINEERING RESEARCH;B4
2231-0606;AMERICAN JOURNAL OF EXPERIMENTAL AGRICULTURE;B4
2398-7723;AMERICAN JOURNAL OF INTERNATIONAL LAW;B4
2640-4141;AMPHIBIAN ARK NEWSLETTER;B4
1518-6539;ANAIS ... SIMPÓSIO DE ADMINISTRAÇÃO DA PRODUÇÃO, LOGÍSTICA;B4
1980-0258;ANAIS DA ACADEMIA PERNAMBUCANA DE CIÊNCIA AGRONÔMICA;B4
0303-7762;ANAIS DO INSTITUTO DE HIGIENE E MEDICINA TROPICAL;B4
0373-9260;ANAIS HIDROGRÁFICOS;B4
1025-5583;ANALES DE LA FACULTAD DE MEDICINA;B4
0328-9796;ANALES DEL INSTITUTO DE ARTE AMERICANO E INVESTIGACIONES E;B4
1678-3468;ANALÓGOS (PUCRJ);B4
1129-8219;ANANKE;B4
2547-9652;ANATOLIAN JOURNAL OF EDUCATION;B4
1984-7947;ÂNGULO;B4
0101-191X;ÂNGULO (FATEA. IMPRESSO);B4
2526-1940;ANIMA TERRA (ONLINE);B4
2175-7119;ANIMA: REVISTA ELETRÔNICA DO CURSO DE DIREITO DA OPET;B4
2526-0782;ANNALES FAJE (ONLINE);B4
1879-7261;ANNALES FRANCAISES D'OTO-RHINO-LARYNGOLOGIE ET DE PATHO;B4
1146-7363;ANNUAIRE D'HISTOIRE DU VAL ET DE LA VILLE DE MUNSTER;B4
1883-9452;ANNUAL REVIEW OF THE TOKAI SOCIOLOGICAL SOCIETY;B4
2526-3781;ANTHROPOLÓGICAS VISUAL;B4
1980-9484;ANUÁRIO BRASILEIRO DE DIREITO INTERNACIONAL;B4
0518-0872;ANUARIO DE FILOSOFÍA DEL DERECHO;B4
0122-2066;ANUARIO DE HISTORIA REGIONAL Y DE LAS FRONTERAS;B4
2339-4889;ANUARIO EN ESTUDIOS POLÍTICOS LATINO-AMERINOS;B4
1133-2743;ANUARIO INTERNACIONAL CIDOB;B4
2392-0343;ANUARIO LATINOAMERICANO ¿ CIENCIAS POLÍTICAS Y RELACIONES;B4
2525-4669;ANUÁRIO PESQUISA E EXTENSÃO UNOESC JOAÇABA;B4
2393-6924;ANUARIO POLÍTICA INTERNACIONAL & POLÍTICA EXTERIOR;B4
2522-7971;APN SCIENCE BULLETIN;B4
2321-1407;APOS TRENDS IN ORTHODONTICS;B4
2374-2429;APPLIED FINANCE AND ACCOUNTING;B4
1935-0090;APPLIED MATHEMATICS & INFORMATION SCIENCES (PRINT);B4
2364-8228;APPLIED NETWORK SCIENCE;B4
0003-7362;AQUINAS. RIVISTA INTERNAZIONALE DI FILOSOFIA;B4
2421-2091;ARACHNIDA - RIVISTA ARACNOLOGICA ITALIANA;B4
1450-9520;ARCHIVE OF ONCOLOGY;B4
1806-938X;ARCHIVES OF CLINICAL PSYCHIATRY (SÃO PAULO);B4
2322-5769;ARCHIVES OF NEUROSCIENCE;B4
1973-3461;ARCHIVIO STORICO DELL'EMIGRAZIONE ITALIANA;B4
0214-6606;ARCHIVOS DE LA FILMOTECA;B4
1022-1301;ARCHIVOS LATINOAMERICANOS DE PRODUCCIÓN ANIMAL;B4
1984-5596;ARCOS DESIGN (ONLINE);B4
2379-2957;AREA DEVELOPMENT AND POLICY;B4
0187-5795;ARGUMENTOS (MÉXICO);B4
1806-5627;ARGUMENTOS (UNIMONTES);B4
2527-2551;ARGUMENTOS- REVISTA DO DEPARTAMENTO DE CIÊNCIAS SOCIAIS;B4
1583-2767;ARGUMENTUM - JOURNAL OF THE SEMINAR OF DISCURSIVE LOGIC,;B4
2069-573X;ARGUMENTUM - JOURNAL OF THE SEMINAR OF DISCURSIVE LOGIC,;B4
1688-6658;ARIEL;B4
1638-5713;ARIMA;B4
2318-3691;ARQUIVOS DE CIÊNCIAS DA SAÚDE;B4
1982-1131;ARQUIVOS DE CIÊNCIAS VETERINÁRIAS E ZOOLOGIA DA UNIPAR;B4
1415-8167;ARQUIVOS DE CIÊNCIAS VETERINÁRIAS E ZOOLOGIA DA UNIPAR (IM;B4
2318-5422;ARQUIVOS DO CMD;B4
0365-5865;ARQUIVOS DO INSTITUTO BIOLÓGICO;B4
2178-1990;ARQUIVOS EM ODONTOLOGIA;B4
0381-7032;ARS COMBINATORIA;B4
0102-6380;ARS VETERINÁRIA (IMPRESSO);B4
2175-0106;ARS VETERINÁRIA (ONLINE);B4
1984-3852;ARTEFACTUM (RIO DE JANEIRO);B4
2446-5356;ARTERIAIS;B4
2155-9856;ARTHROPOD MANAGEMENT TESTS;B4
2422-118X;ARTIFICIOS. REVISTA COLOMBIANA DE ESTUDIANTES DE HISTORIA;B4
2424-9033;ASIAN EDUCATION STUDIES (ONLINE);B4
0972-3005;ASIAN JOURNAL OF MICROBIOLOGY, BIOTECHNOLOGY AND ENVIRO;B4
2238-3069;ÁSKESIS;B4
1517-7432;ASSENTAMENTOS HUMANOS (MARÍLIA);B4
1519-8456;ASSOCIAÇÃO PSICANALÍTICA DE CURITIBA EM REVISTA;B4
2594-8407;ATELIÊ DO TURISMO;B4
2241-794X;ATHENS JOURNAL OF BUSINESS & ECONOMICS;B4
2241-8148;ATHENS JOURNAL OF TOURISM;B4
2468-6719;ATLAS TOURISM AND LEISURE REVIEW;B4
2160-0422;ATMOSPHERIC AND CLIMATE SCIENCE (ONLINE);B4
0077-5630;ATOLL RESEARCH BULLETIN;B4
1431-5254;ATW. INTERNATIONAL JOURNAL FOR NUCLEAR POWER;B4
0004-7856;AUFSCHLUSS (HEIDELBERG);B4
1131-995X;AULA DE INNOVACION EDUCATIVA;B4
2014-4725;AULA DE INNOVACIÓN EDUCATIVA;B4
0719-8000;AUSTRAL JOURNAL OF VETERINARY SCIENCES (PRINT);B4
0719-8213;AUTOCTONÍA;B4
1515-2413;AVÁ (POSADAS);B4
1851-1694;AVÁ (POSADAS);B4
1982-0518;BAGOAS : REVISTA DE ESTUDOS GAYS;B4
2255-1476;BASIC AND APPLIED HERPETOLOGY (ONLINE);B4
1981-5514;BDM (SÃO PAULO. IMPRESSO);B4
0005-772X;BEE WORLD;B4
1806-4272;BEPA. BOLETIM EPIDEMIOLÓGICO PAULISTA (ONLINE);B4
2077-6365;BEREGINYA 777 SOVA;B4
2469-0341;BIBLIOTHECA AUGUSTINIANA;B4
2504-2289;BIG DATA AND COGNITIVE COMPUTING;B4
2117-4458;BIO WEB OF CONFERENCES;B4
2177-1332;BIODIVERSIDADE;B4
2236-2886;BIODIVERSIDADE BRASILEIRA;B4
2535-0897;BIODIVERSITY INFORMATION SCIENCE AND STANDARDS;B4
2236-9171;BIOENERGIA EM REVISTA: DIÁLOGOS;B4
